customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
4925-LMHOK,Yes,Male,No,No,No,15,Month-to-month,Yes,Credit card (automatic),58.6,939.7,Yes,Yes,DSL,No,Yes,No,Yes,No,No
4926-UMJZD,No,Female,No,Yes,No,31,Month-to-month,Yes,Mailed check,49.2,1498.55,Yes,No,DSL,No,No,No,Yes,No,No
4927-WWOOZ,No,Male,No,Yes,No,2,Month-to-month,Yes,Electronic check,91.45,171.45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
4929-BSTRX,Yes,Female,No,No,No,1,Month-to-month,Yes,Mailed check,53.55,53.55,Yes,No,DSL,No,No,No,No,Yes,No
4929-ROART,No,Male,No,No,No,18,Month-to-month,No,Mailed check,56.25,969.85,Yes,Yes,DSL,Yes,No,No,No,No,No
4929-XIHVW,No,Male,Sí,Yes,No,2,Month-to-month,Yes,Credit card (automatic),95.5,181.65,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
4931-TRZWN,No,Female,No,No,No,13,Month-to-month,Yes,Electronic check,71.95,923.85,Yes,No,DSL,Yes,No,No,No,Yes,Yes
4933-BSAIP,No,Female,No,Yes,No,40,Two year,No,Mailed check,19.1,780.1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4933-IKULF,No,Female,Sí,No,No,17,One year,No,Mailed check,20.65,330.6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4936-YPJNK,No,Female,No,No,No,10,Month-to-month,Yes,Mailed check,19.9,199.45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4937-QPZPO,No,Male,No,Yes,Yes,61,One year,Yes,Electronic check,99.9,6241.35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
4939-KYYPY,No,Male,No,No,No,27,Month-to-month,No,Electronic check,59.45,1611.65,Yes,Yes,DSL,No,No,Yes,Yes,No,No
4940-KHCWD,No,Female,No,Yes,No,60,Two year,No,Bank transfer (automatic),37.7,2288.7,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
4942-VZZOM,No,Male,No,Yes,No,64,One year,Yes,Credit card (automatic),66.15,4392.5,Yes,Yes,DSL,Yes,No,No,No,Yes,No
4945-RVMTE,No,Female,No,No,No,28,Month-to-month,Yes,Bank transfer (automatic),59.55,1646.45,Yes,No,DSL,No,No,Yes,No,Yes,No
4946-EDSEW,Yes,Female,No,Yes,Yes,11,Month-to-month,Yes,Mailed check,19.25,180.3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4947-DSMXK,No,Male,No,Yes,Yes,34,Month-to-month,Yes,Bank transfer (automatic),97.7,3410.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
4948-WBBKL,No,Female,Sí,No,No,36,Month-to-month,Yes,Bank transfer (automatic),74.9,2659.45,Yes,Yes,Fiber optic,No,No,No,No,No,No
4950-BDEUX,No,Male,No,No,No,35,Month-to-month,No,Electronic check,49.2,1701.65,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
4950-HKQTE,No,Female,No,No,No,22,Two year,No,Mailed check,26.25,605.9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4951-UKAAQ,Yes,Female,No,No,No,4,Month-to-month,Yes,Electronic check,88.95,355.2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
4952-YSOGZ,Yes,Female,No,Yes,Yes,4,Month-to-month,Yes,Electronic check,85.95,381.3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
4955-VCWBI,No,Female,No,Yes,Yes,43,One year,No,Mailed check,20.0,817.95,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4957-SREEC,No,Male,No,Yes,Yes,70,Two year,No,Credit card (automatic),20.35,1458.1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4957-TIALW,No,Female,No,No,Yes,15,One year,No,Credit card (automatic),65.6,1010.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No
4957-TREIR,No,Male,No,No,No,3,Month-to-month,Yes,Credit card (automatic),64.4,195.65,Yes,No,DSL,Yes,No,No,Yes,Yes,No
4958-GZWIY,Yes,Male,No,Yes,Yes,7,Month-to-month,No,Electronic check,48.7,340.25,Yes,No,DSL,No,No,Yes,No,No,No
4958-XCBDQ,Yes,Male,Sí,No,No,35,Month-to-month,Yes,Electronic check,101.4,3496.3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
4959-JOSRX,Yes,Female,No,Yes,No,2,Month-to-month,Yes,Credit card (automatic),44.6,80.55,Yes,No,DSL,No,No,No,No,No,No
4962-CHQPW,No,Male,No,No,Yes,29,One year,No,Mailed check,19.85,535.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4967-WPNCF,No,Male,No,No,No,72,Two year,Yes,Bank transfer (automatic),63.7,4464.8,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4971-PUYQO,Yes,Female,No,No,No,27,Month-to-month,Yes,Mailed check,94.55,2724.6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
4973-MGTON,No,Female,No,Yes,No,71,Two year,Yes,Credit card (automatic),84.4,5969.3,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4973-RLZVI,No,Female,No,No,No,30,One year,No,Credit card (automatic),74.65,2308.6,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No
4976-LNFVV,No,Male,Sí,Yes,No,19,Month-to-month,Yes,Credit card (automatic),34.3,577.15,No,No phone service,DSL,No,Yes,Yes,No,No,No
4979-HPRFL,No,Male,No,Yes,Yes,56,Two year,No,Bank transfer (automatic),24.15,1402.25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4980-URKXC,No,Male,No,Yes,No,36,One year,No,Bank transfer (automatic),20.85,720.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4981-FLTMF,No,Female,No,Yes,Yes,57,Month-to-month,No,Bank transfer (automatic),65.2,3687.85,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
4983-CCWMC,No,Male,No,No,No,3,Month-to-month,Yes,Mailed check,69.6,207.4,Yes,No,Fiber optic,No,No,No,No,No,No
4983-CLMLV,No,Female,No,Yes,No,52,Month-to-month,Yes,Credit card (automatic),102.7,5138.1,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
4986-MXSFP,No,Female,No,No,No,2,Month-to-month,Yes,Mailed check,20.0,40.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4987-GQWPO,No,Male,No,No,No,17,Month-to-month,No,Credit card (automatic),25.1,382.8,No,No phone service,DSL,No,No,No,No,No,No
4988-IQIGL,Yes,Male,Sí,No,No,1,Month-to-month,Yes,Electronic check,75.35,75.35,Yes,Yes,Fiber optic,No,No,No,No,No,No
4989-LIXVT,No,Male,Sí,No,No,68,Month-to-month,Yes,Electronic check,95.9,6503.2,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
4990-ALDGW,No,Male,No,No,No,57,Two year,No,Mailed check,20.75,1118.8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4992-LTJNE,No,Male,No,Yes,Yes,72,Two year,No,Bank transfer (automatic),55.3,3983.6,Yes,Yes,DSL,Yes,No,No,No,No,No
4993-JCRGJ,No,Male,No,No,No,26,Month-to-month,Yes,Mailed check,84.3,2281.6,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No
4994-OBRSZ,No,Male,No,No,Yes,14,Two year,No,Bank transfer (automatic),76.1,1054.8,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes
4998-IKFSE,No,Female,No,No,No,30,Month-to-month,No,Electronic check,100.45,3096.9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
4999-IEZLT,No,Male,No,No,No,66,One year,No,Credit card (automatic),29.45,1983.15,No,No phone service,DSL,No,No,No,Yes,No,No
5002-GCQFH,No,Male,No,Yes,No,49,Month-to-month,Yes,Bank transfer (automatic),93.85,4733.1,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
5003-OKNNK,No,Female,No,Yes,Yes,15,One year,No,Credit card (automatic),20.35,335.95,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5003-XZWWO,No,Male,No,Yes,No,71,Two year,No,Credit card (automatic),84.2,5956.85,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
5006-MXVRN,No,Female,No,No,No,39,Two year,No,Credit card (automatic),20.7,762.45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5010-IPEAQ,No,Female,No,Yes,Yes,67,Two year,No,Credit card (automatic),54.2,3623.95,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No
5012-YSPJJ,No,Male,No,Yes,Yes,31,Month-to-month,No,Mailed check,54.35,1647.0,Yes,No,DSL,No,No,Yes,Yes,No,No
5013-SBUIH,Yes,Female,No,No,No,50,Two year,Yes,Electronic check,109.65,5551.15,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
5014-GSOUQ,No,Male,No,No,No,13,Two year,No,Mailed check,19.95,243.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5014-WUQMG,No,Male,No,Yes,Yes,47,One year,Yes,Electronic check,96.1,4391.45,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes
5016-ETTFF,Yes,Male,No,No,No,10,Month-to-month,No,Mailed check,29.5,255.25,No,No phone service,DSL,No,No,Yes,No,No,No
5016-IBERQ,No,Male,No,Yes,No,23,Month-to-month,No,Electronic check,84.25,1968.1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
5016-LIPDW,No,Male,No,Yes,Yes,57,One year,No,Mailed check,19.4,1061.6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5018-GWURO,No,Female,No,Yes,No,56,Month-to-month,Yes,Bank transfer (automatic),85.6,4902.8,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
5018-HEKFO,No,Female,No,No,No,10,Month-to-month,Yes,Mailed check,24.5,270.15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5018-LXQQG,No,Female,No,Yes,Yes,30,Month-to-month,No,Bank transfer (automatic),66.3,1923.5,Yes,No,DSL,Yes,No,No,Yes,No,Yes
5019-GQVCR,No,Male,Sí,No,No,43,Month-to-month,Yes,Electronic check,84.85,3645.6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
5020-ZSTTY,Yes,Female,Sí,No,No,54,One year,No,Bank transfer (automatic),82.45,4350.1,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
5022-JNQEQ,No,Female,No,Yes,Yes,9,Month-to-month,Yes,Electronic check,75.85,647.5,Yes,No,Fiber optic,No,No,No,Yes,No,No
5022-KVDQT,No,Male,No,No,No,27,Month-to-month,Yes,Electronic check,81.3,2272.8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
5025-GOOKI,No,Female,No,No,No,20,Month-to-month,Yes,Credit card (automatic),18.9,347.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5027-QPKTE,Yes,Male,No,Yes,No,7,Month-to-month,Yes,Electronic check,69.35,451.1,Yes,No,Fiber optic,No,No,No,No,No,No
5027-XWQHA,Yes,Male,No,No,No,6,Month-to-month,No,Electronic check,44.75,270.95,Yes,No,DSL,No,No,No,No,No,No
5027-YOCXN,No,Male,No,Yes,Yes,51,One year,No,Credit card (automatic),110.05,5686.4,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
5028-GZLDO,Yes,Male,No,No,No,2,Month-to-month,No,Credit card (automatic),70.7,140.7,Yes,No,Fiber optic,No,No,No,No,No,No
5028-HTLJB,Yes,Male,Sí,No,No,1,Month-to-month,No,Mailed check,20.05,20.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5032-MIYKT,No,Female,No,No,No,1,Month-to-month,Yes,Mailed check,70.7,70.7,Yes,No,Fiber optic,No,No,No,No,No,No
5032-USPKF,No,Female,No,No,No,38,One year,No,Bank transfer (automatic),84.1,3187.65,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes
5035-BVCXS,No,Male,No,No,No,11,Month-to-month,Yes,Mailed check,75.9,866.4,Yes,No,Fiber optic,No,Yes,No,No,No,No
5035-PGZXH,No,Female,No,No,No,56,One year,Yes,Electronic check,106.8,5914.4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
5038-ETMLM,No,Female,No,Yes,No,72,Two year,Yes,Bank transfer (automatic),113.65,8182.75,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5039-LZRQT,No,Female,No,No,No,13,One year,No,Mailed check,20.2,273.25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5043-TRZWM,No,Female,No,No,No,1,Month-to-month,No,Electronic check,75.55,75.55,Yes,No,Fiber optic,No,No,Yes,No,No,No
5044-LRQAQ,No,Female,No,Yes,No,7,Month-to-month,Yes,Bank transfer (automatic),69.2,477.55,Yes,No,Fiber optic,No,No,No,No,No,No
5044-XDPYX,No,Female,No,Yes,No,51,Two year,No,Mailed check,25.5,1281.25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5046-NUHWD,No,Female,Sí,Yes,No,29,Month-to-month,Yes,Electronic check,45.0,1228.65,No,No phone service,DSL,Yes,No,Yes,No,No,Yes
5047-LHVLY,Yes,Male,Sí,No,Yes,1,Month-to-month,Yes,Mailed check,50.15,50.15,Yes,No,DSL,No,No,Yes,No,No,No
5049-GLYVG,Yes,Male,No,No,No,1,Month-to-month,No,Mailed check,20.6,20.6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5049-MUBWG,No,Male,No,No,No,26,One year,No,Bank transfer (automatic),75.0,1908.35,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes
5052-PNLOS,Yes,Male,No,No,No,3,Month-to-month,Yes,Bank transfer (automatic),105.35,323.25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
5054-IEXZT,Yes,Male,No,No,Yes,1,Month-to-month,Yes,Electronic check,75.35,75.35,Yes,No,Fiber optic,No,Yes,No,No,No,No
5055-BRMNE,No,Female,No,Yes,Yes,67,Two year,No,Credit card (automatic),106.7,7009.5,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes
5055-MGMGF,No,Female,No,Yes,No,65,Month-to-month,Yes,Electronic check,105.05,6914.95,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
5056-FIMPT,No,Female,No,No,Yes,43,One year,Yes,Credit card (automatic),106.0,4532.3,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
5057-LCOUI,Yes,Female,No,No,No,39,Month-to-month,Yes,Electronic check,50.75,2011.4,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
5057-RKGLH,No,Female,No,Yes,Yes,9,Two year,No,Mailed check,20.35,191.1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5060-TQUQN,No,Male,No,Yes,Yes,30,Month-to-month,Yes,Bank transfer (automatic),83.55,2570.2,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No
5061-PBXFW,No,Female,No,Yes,Yes,32,Month-to-month,No,Bank transfer (automatic),61.4,1864.65,Yes,No,DSL,Yes,Yes,No,Yes,No,No
5062-CJJKH,No,Male,No,Yes,Yes,25,One year,No,Mailed check,53.65,1355.45,Yes,No,DSL,No,Yes,Yes,No,No,No
5063-IUOKK,No,Male,No,No,No,13,Two year,No,Mailed check,19.75,265.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5066-GFJMM,No,Female,No,Yes,No,3,Month-to-month,Yes,Mailed check,19.9,45.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5067-DGXLL,No,Male,No,No,No,2,Month-to-month,No,Mailed check,20.25,36.8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5067-WJEUN,No,Male,No,Yes,Yes,67,Two year,Yes,Bank transfer (automatic),54.2,3838.2,Yes,No,DSL,Yes,Yes,No,No,No,No
5067-XJQFU,No,Male,Sí,Yes,Yes,66,One year,Yes,Electronic check,108.45,7076.35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5071-FBJFS,No,Female,No,Yes,Yes,4,Month-to-month,No,Electronic check,50.3,217.1,Yes,No,DSL,Yes,No,No,No,No,No
5073-RZGBK,No,Female,No,Yes,Yes,50,One year,Yes,Bank transfer (automatic),80.05,4042.2,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
5073-WXOYN,Yes,Female,No,No,No,60,Month-to-month,Yes,Electronic check,50.8,3027.4,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
5074-FBGHB,No,Male,No,No,No,64,One year,Yes,Credit card (automatic),104.65,6889.8,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
5075-JSDKI,No,Female,No,No,No,59,Two year,No,Electronic check,24.45,1493.1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5076-YVXCM,No,Male,No,No,No,51,Month-to-month,No,Bank transfer (automatic),83.4,4149.45,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
5077-DXTCG,Yes,Female,No,No,No,1,Month-to-month,Yes,Electronic check,45.3,45.3,Yes,No,DSL,No,No,No,No,No,No
5081-NWSUP,No,Female,No,No,No,10,One year,No,Mailed check,64.9,685.55,Yes,No,DSL,No,Yes,No,Yes,No,Yes
5084-OOVCJ,No,Female,No,Yes,Yes,17,Month-to-month,Yes,Credit card (automatic),55.35,920.5,Yes,No,DSL,Yes,No,No,Yes,No,No
5087-SUURX,Yes,Female,No,Yes,No,18,Month-to-month,Yes,Electronic check,39.05,669.85,No,No phone service,DSL,No,No,Yes,No,Yes,No
5088-QZLRL,No,Male,No,No,No,1,Month-to-month,No,Electronic check,20.65,20.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5089-IFSDP,Yes,Female,No,Yes,No,58,Two year,Yes,Bank transfer (automatic),109.45,6144.55,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
5090-EMGTC,No,Female,No,Yes,No,59,Two year,Yes,Mailed check,100.05,6034.85,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
5091-HFAZW,No,Female,No,No,No,2,Month-to-month,Yes,Electronic check,91.15,168.5,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No
5092-STPKP,No,Female,No,No,No,24,Month-to-month,No,Credit card (automatic),56.35,1381.2,Yes,No,DSL,Yes,No,No,Yes,No,No
5093-FEGLU,No,Female,No,Yes,No,47,Two year,No,Bank transfer (automatic),19.65,921.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5095-AESKG,Yes,Female,No,Yes,No,3,Month-to-month,Yes,Credit card (automatic),91.5,242.95,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
5095-ETBRJ,No,Female,No,Yes,No,55,Two year,No,Mailed check,56.8,3112.05,Yes,No,DSL,Yes,Yes,No,Yes,No,No
5099-BAILX,Yes,Male,Sí,Yes,Yes,43,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5103-MHMHY,Yes,Female,No,No,Yes,1,Month-to-month,No,Mailed check,45.95,45.95,Yes,No,DSL,No,No,No,No,No,No
5108-ADXWO,Yes,Male,No,No,No,11,Month-to-month,Yes,Electronic check,73.5,791.75,Yes,No,Fiber optic,Yes,No,No,No,No,No
5110-CHOPY,No,Female,No,No,No,60,Two year,No,Electronic check,53.6,3237.05,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes
5115-GZDEL,No,Male,No,No,Yes,72,Two year,No,Credit card (automatic),67.2,4671.7,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5115-SQAAU,No,Female,No,Yes,Yes,69,Two year,Yes,Bank transfer (automatic),25.6,1673.4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5117-IFGPS,No,Male,Sí,Yes,No,29,Month-to-month,Yes,Electronic check,84.3,2357.75,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
5117-ZSMHQ,No,Female,No,Yes,Yes,71,Two year,No,Bank transfer (automatic),89.9,6342.7,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5118-MUEYH,No,Female,No,Yes,No,48,Month-to-month,Yes,Credit card (automatic),105.1,5083.55,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
5119-KEPFY,No,Male,No,Yes,No,36,Month-to-month,Yes,Bank transfer (automatic),95.0,3440.25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
5119-NZPTV,No,Male,Sí,Yes,No,2,Month-to-month,No,Electronic check,70.1,141.65,Yes,No,Fiber optic,No,No,No,No,No,No
5120-ZBLAI,No,Female,No,Yes,No,50,One year,No,Bank transfer (automatic),75.7,3876.2,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes
5122-CYFXA,No,Female,No,No,No,3,Month-to-month,Yes,Electronic check,75.3,244.1,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes
5124-EOGYE,No,Male,No,No,No,31,Two year,No,Mailed check,20.45,638.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5125-CNDSP,No,Male,No,No,Yes,63,One year,Yes,Bank transfer (automatic),40.6,2588.95,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
5126-RCXYW,No,Male,No,Yes,Yes,54,Two year,No,Credit card (automatic),46.0,2424.05,No,No phone service,DSL,No,No,Yes,Yes,No,Yes
5127-BZENZ,No,Female,No,Yes,Yes,56,One year,No,Bank transfer (automatic),65.2,3512.15,Yes,Yes,DSL,Yes,No,No,No,Yes,No
5129-HHMZC,No,Female,No,Yes,No,43,Two year,No,Credit card (automatic),86.45,3574.5,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
5129-JLPIS,No,Male,No,No,No,25,Month-to-month,Yes,Electronic check,105.5,2686.05,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
5130-IEKQT,Yes,Male,Sí,No,No,25,Month-to-month,No,Mailed check,105.95,2655.25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
5130-YPIRV,No,Female,No,Yes,No,62,Two year,Yes,Credit card (automatic),72.0,4284.2,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No
5131-PONJI,No,Male,No,Yes,Yes,49,Month-to-month,Yes,Credit card (automatic),90.4,4494.65,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No
5133-POWUA,No,Male,No,No,No,1,Month-to-month,Yes,Mailed check,45.8,45.8,Yes,No,DSL,No,No,No,No,No,No
5133-VRSAB,No,Male,No,No,No,8,Month-to-month,No,Mailed check,29.35,216.45,No,No phone service,DSL,Yes,No,No,No,No,No
5134-IKDAY,Yes,Female,No,Yes,Yes,1,Month-to-month,Yes,Electronic check,69.8,69.8,Yes,No,Fiber optic,No,No,No,No,No,No
5135-GRQJV,No,Male,Sí,Yes,No,72,Two year,Yes,Mailed check,114.5,8331.95,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5135-RDDQL,No,Female,No,Yes,Yes,63,Two year,Yes,Bank transfer (automatic),50.65,3221.25,Yes,No,DSL,Yes,No,No,No,No,No
5136-GFPMB,No,Male,No,No,No,54,Month-to-month,No,Credit card (automatic),89.4,4869.5,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
5136-KCKGI,Yes,Female,No,Yes,Yes,33,One year,Yes,Mailed check,103.7,3467.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
5136-RGMZO,No,Male,No,No,No,31,Month-to-month,Yes,Electronic check,71.05,2168.15,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No
5138-WVKYJ,Yes,Male,No,No,No,10,Month-to-month,No,Electronic check,98.55,1008.55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
5140-FOMCQ,No,Female,No,Yes,No,59,One year,Yes,Credit card (automatic),109.15,6557.75,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
